,employee_id,age,gender,marital_status,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
5589,105725,23,Male,Unmarried,229,D00-ENG,1,0.56131,3,0,medium,0.371486,0,6
5590,109809,51,Female,Married,218,D00-SS,0,0.7244835,4,0,low,0.894667,0,2
5591,109388,25,Male,Unmarried,145,D00-ENG,0,0.45999,2,0,low,0.52377,0,3
5592,114036,33,Female,Married,134,D00-MN,1,0.81206,4,0,medium,0.780765,0,10
5593,104224,24,Male,Unmarried,217,D00-ENG,0,0.775809,4,0,low,0.829349,0,2
5594,104400,25,Female,Unmarried,231,D00-SS,0,0.542622,4,0,high,0.904886,0,3
5595,112380,25,Female,Unmarried,227,D00-SS,0,0.617831,4,1,high,0.782288,0,2
5596,114564,24,Female,Unmarried,208,D00-MN,0,0.52889,3,0,medium,0.600461,0,3
5597,103066,24,Male,Unmarried,241,D00-ENG,0,0.544077,3,0,low,0.137362,0,2
5598,119707,49,Female,Married,132,D00-SP,1,0.69227,5,0,medium,0.838095,0,2
5599,101473,47,Male,Married,190,D00-ENG,1,0.584317,5,0,medium,0.801886,0,2
5600,102156,28,Male,Unmarried,175,D00-SS,0,0.848641,3,1,medium,0.823755,0,3
5601,106675,57,Male,Married,297,D00-SS,0,0.802782,6,0,medium,0.0967581,1,4
5602,118900,48,Male,Married,149,D00-AD,1,0.721687,4,0,medium,0.950964,0,6
5603,103352,25,Female,Unmarried,172,D00-ENG,0,0.531943,3,0,medium,0.672213,0,2
5604,104345,25,Male,Unmarried,269,D00-SP,0,0.860956,3,0,low,0.613266,0,4
5605,119848,47,Male,Married,236,D00-ENG,0,0.508765,4,0,medium,0.494902,0,3
5606,112344,23,Male,Unmarried,188,D00-ENG,0,0.961961,3,0,high,0.593546,0,3
5607,104460,23,Male,Unmarried,139,D00-IT,0,0.499518,2,0,low,0.374262,1,3
5608,105940,22,Male,Unmarried,176,D00-PD,0,0.51258,2,0,low,0.680395,0,5
5609,115500,33,Female,Married,288,D00-SP,0,0.957496,6,0,medium,0.0684884,1,4
5610,104202,41,Female,Married,195,D00-ENG,0,0.7244835,5,0,low,0.856398,0,3
5611,115992,28,Male,Unmarried,202,D00-MT,1,0.957656,3,0,medium,0.760684,0,4
5612,114994,35,Male,Married,301,D00-FN,0,0.843565,6,0,low,0.0834754,1,4
5613,128801,37,Female,Married,273,D00-IT,0,0.987489,5,0,medium,0.837424,1,5
5614,113094,31,Male,Married,234,D00-SS,1,0.7244835,5,0,low,0.576646,0,3
5615,111407,22,Male,Unmarried,244,D00-SS,0,0.878378,4,0,low,0.170047,0,5
5616,104747,23,Male,Unmarried,223,D00-SP,0,0.563206,3,0,medium,0.62147,0,3
5617,114463,40,Male,Married,143,D00-SS,0,0.584115,4,0,low,0.916519,0,8
5618,115033,39,Male,Married,189,D00-SS,0,0.934408,4,1,medium,0.91546,0,3
5619,119007,44,Male,Married,263,D00-SP,0,0.871358,4,0,low,0.68441,0,2
5620,103757,29,Male,Unmarried,267,D00-PD,0,0.994364,4,0,low,0.903155,1,5
5621,116018,23,Female,Unmarried,136,D00-PD,0,0.7244835,2,0,medium,0.450594,1,3
5622,112446,52,Male,Married,166,D00-ENG,1,0.45595,4,0,medium,0.631735,0,4
5623,116502,22,Female,Unmarried,151,D00-PD,0,0.490706,2,0,low,0.37016,1,3
5624,119603,42,Male,Married,215,D00-IT,0,0.421692,6,0,medium,0.606947,0,3
5625,114503,30,Male,Married,257,D00-SS,0,0.538695,5,0,low,0.606452,0,2
5626,123599,24,Female,Unmarried,147,D00-SS,0,0.7244835,2,0,medium,0.418183,1,3
5627,108057,40,Female,Married,242,D00-SS,0,0.503146,4,0,medium,0.631735,0,3
5628,116746,29,Male,Unmarried,148,D00-MT,1,0.664606,2,0,medium,0.934756,0,6
5629,109018,27,Male,Unmarried,167,D00-IT,0,0.7244835,3,0,medium,0.5977,0,3
5630,110656,43,Female,Married,253,D00-SS,0,0.621707,4,0,medium,0.922992,0,7
5631,118171,37,Male,Married,212,D00-ENG,0,0.906559,5,0,low,0.755974,0,5
5632,113199,27,Male,Unmarried,251,D00-SP,0,0.536363,4,0,low,0.538819,0,2
5633,109082,39,Male,Married,197,D00-ENG,0,0.749939,4,0,low,0.15899,0,2
5634,110763,52,Male,Married,226,D00-ENG,0,0.409633,6,0,low,0.483574,0,2
5635,107143,48,Male,Married,270,D00-ENG,0,0.84555,5,0,medium,0.778933,0,4
5636,109302,36,Female,Married,271,D00-SP,0,0.541245,5,0,low,0.676482,0,3
5637,112526,32,Male,Married,218,D00-SS,0,0.86376,4,0,medium,1,0,2
5638,115806,29,Male,Unmarried,220,D00-ENG,0,0.74036,3,0,medium,0.566703,0,3
5639,103569,37,Male,Married,208,D00-SS,0,0.507949,4,0,high,0.844068,0,3
5640,119256,23,Male,Unmarried,214,D00-SS,0,0.756853,3,0,medium,0.610064,0,3
5641,114088,22,Male,Unmarried,255,D00-SS,0,1,4,0,low,0.750633,1,6
5642,108052,23,Male,Unmarried,213,D00-SP,0,0.523709,3,0,low,0.574913,0,4
5643,112269,28,Male,Unmarried,153,D00-SS,0,0.7244835,3,0,low,0.951246,0,2
5644,103212,35,Male,Married,206,D00-SS,0,0.582302,4,0,low,0.432012,0,2
5645,104044,26,Male,Unmarried,268,D00-MT,0,0.659661,3,0,high,0.753956,0,4
5646,114874,49,Female,Married,227,D00-SP,0,0.566818,5,0,medium,0.52396,0,3
5647,116829,46,Male,Married,266,D00-SS,0,0.878556,5,0,low,0.930653,1,5
5648,122517,24,Female,Unmarried,265,D00-IT,0,0.94832,5,0,low,0.823691,1,5
5649,109961,34,Female,Married,163,D00-PR,0,0.8004,5,0,low,0.181796,0,6
5650,107096,44,Male,Married,197,D00-PD,1,0.597844,5,0,medium,0.987136,0,2
5651,106250,29,Male,Unmarried,170,D00-SS,0,0.851375,3,0,low,0.496208,0,2
5652,111256,53,Male,Married,162,D00-PD,0,0.858074,5,0,medium,0.882284,0,2
5653,113711,49,Male,Married,205,D00-MN,1,0.54581,5,0,medium,0.921589,0,2
5654,108168,39,Female,Married,149,D00-ENG,0,0.7244835,5,0,low,0.130762,0,2
5655,112965,41,Female,Married,271,D00-SS,0,0.740416,6,0,medium,0.329955,0,10
5656,113290,24,Female,Unmarried,136,D00-SP,0,0.539309,2,0,low,0.377602,1,3
5657,121918,22,Female,Unmarried,239,D00-PD,0,0.862413,4,0,low,0.836953,1,5
5658,119064,45,Female,Married,243,D00-ENG,0,0.963142,5,0,medium,0.807776,1,6
5659,112821,48,Female,Married,245,D00-SP,0,0.77581,5,0,high,0.696609,0,4
5660,110443,23,Female,Unmarried,221,D00-ENG,0,0.932868,4,0,low,0.829896,1,5
5661,106080,22,Male,Unmarried,193,D00-IT,1,0.5978,3,0,medium,0.734613,0,2
5662,119768,22,Female,Unmarried,294,D00-SS,0,0.587699,3,0,low,0.76039,1,4
5663,112208,26,Male,Unmarried,126,D00-MT,0,0.635794,2,0,high,0.422536,0,4
5664,116780,53,Male,Married,140,D00-SP,0,0.7244835,4,0,medium,0.59985,0,2
5665,112559,28,Male,Unmarried,259,D00-SS,0,0.97447,4,0,low,0.797601,1,5
5666,107128,43,Male,Married,174,D00-ENG,0,0.482324,6,0,low,0.414146,0,5
5667,110957,35,Male,Married,137,D00-IT,1,0.90913,4,0,high,0.541324,0,2
5668,113682,42,Female,Married,211,D00-SS,0,0.879853,4,0,medium,0.653338,0,3
5669,112932,27,Male,Unmarried,225,D00-FN,0,0.7244835,3,0,medium,0.56484,0,3
5670,114987,26,Male,Unmarried,250,D00-PR,0,0.666487,4,0,medium,0.837522,0,3
5671,121547,23,Female,Unmarried,140,D00-IT,0,0.462999,2,0,low,0.351448,1,3
5672,121901,22,Female,Unmarried,248,D00-PD,0,0.96076,5,0,medium,0.835048,1,5
5673,113786,47,Male,Married,227,D00-SS,0,0.7244835,4,0,low,0.56266,0,3
5674,107836,24,Female,Unmarried,214,D00-PD,1,0.581543,3,0,low,0.648266,0,2
5675,116556,24,Female,Unmarried,156,D00-PD,0,0.655416,3,0,medium,0.756618,0,4
5676,106907,51,Male,Married,125,D00-SS,0,0.361304,5,0,low,0.69943,0,4
5677,117793,27,Male,Unmarried,201,D00-SP,1,0.7244835,3,0,high,0.521003,0,2
5678,144230,37,Male,Married,217,D00-SS,0,0.63001,5,0,low,0.884615,0,3
5679,104455,29,Male,Unmarried,144,D00-SS,0,0.808291,3,0,low,0.534406,0,3
5680,117738,52,Female,Married,223,D00-SS,0,0.694381,4,0,low,0.54737,0,4
5681,112852,26,Male,Unmarried,137,D00-SP,0,0.558542,2,0,low,0.438203,1,3
5682,101688,26,Male,Unmarried,149,D00-SS,0,0.889353,2,0,medium,0.133428,0,5
5683,104395,34,Male,Married,219,D00-IT,0,0.7244835,5,0,medium,0.805544,0,3
5684,112173,25,Male,Unmarried,154,D00-SS,0,0.61275,3,0,low,0.587836,0,2
5685,106996,23,Male,Unmarried,143,D00-SS,0,0.7244835,3,0,low,0.517299,0,2
5686,100741,22,Male,Unmarried,154,D00-ENG,0,0.885873,3,0,medium,0.942122,0,3
5687,114884,30,Male,Married,173,D00-SP,0,0.878253,5,0,high,0.584017,0,2
5688,110619,22,Female,Unmarried,275,D00-SS,1,0.456176,2,1,medium,0.442652,0,6
5689,107203,52,Male,Married,232,D00-ENG,0,0.606684,4,0,low,0.796953,0,4
5690,115407,33,Female,Married,137,D00-SS,0,0.936408,6,0,low,1,0,10
5691,114830,31,Male,Married,249,D00-ENG,0,0.504501,4,0,low,0.154857,0,4
5692,112830,50,Male,Married,255,D00-SS,0,0.753843,4,0,medium,0.535818,0,3
5693,111050,48,Male,Married,185,D00-MN,0,0.613732,4,0,low,0.488884,0,3
5694,114359,40,Male,Married,247,D00-ENG,0,0.914599,6,0,low,0.0547345,1,4
5695,117816,53,Male,Married,143,D00-SP,0,0.7244835,5,0,low,0.810689,0,2
5696,115323,48,Male,Married,133,D00-SS,0,0.796568,4,0,high,0.725486,0,4
5697,118602,26,Male,Unmarried,149,D00-FN,0,0.9722,3,0,low,0.463087,0,4
5698,112142,23,Female,Unmarried,264,D00-IT,0,0.632888,3,0,medium,0.675388,0,3
5699,118570,24,Male,Unmarried,196,D00-IT,1,0.7244835,4,0,low,0.187656,0,3
5700,102463,49,Male,Married,246,D00-SS,0,0.880054,4,0,medium,0.870777,1,5
5701,108884,26,Male,Unmarried,271,D00-SS,1,0.448815,4,0,high,0.576565,0,6
5702,111257,22,Female,Unmarried,139,D00-ENG,0,0.449061,2,0,low,0.405721,1,3
5703,107052,25,Male,Unmarried,257,D00-FN,0,0.983674,4,0,medium,0.906891,1,5
5704,110066,22,Female,Unmarried,185,D00-SP,0,0.650129,3,0,low,0.921234,0,2
5705,105009,25,Female,Unmarried,182,D00-SP,1,0.495472,3,0,medium,0.911133,0,2
5706,101273,27,Male,Unmarried,228,D00-ENG,0,0.7244835,3,0,low,0.706549,0,2
5707,112429,25,Female,Unmarried,173,D00-MT,0,0.871834,4,0,high,1,0,3
5708,105760,30,Female,Married,181,D00-SS,0,0.580317,4,0,medium,0.830063,0,2
5709,100135,27,Male,Unmarried,158,D00-SS,0,0.7244835,3,0,low,0.618391,0,3
5710,105467,26,Male,Unmarried,240,D00-SS,0,0.922276,3,0,low,0.477318,0,3
5711,118314,45,Male,Married,145,D00-PD,0,0.716109,5,0,medium,1,0,2
5712,100331,35,Female,Married,234,D00-IT,0,0.82241,4,0,low,0.727367,0,3
5713,114170,25,Female,Unmarried,142,D00-SS,0,0.7244835,2,0,medium,0.425657,1,3
5714,102326,52,Male,Married,132,D00-FN,0,0.432147,6,0,medium,0.242875,0,5
5715,118914,28,Female,Married,271,D00-SS,0,0.520118,4,0,low,0.831257,0,2
5716,112718,38,Male,Married,173,D00-MT,0,0.822792,5,0,low,0.635227,0,3
5717,119698,46,Male,Married,141,D00-FN,0,0.99276,4,0,low,0.871377,0,3
5718,110983,23,Female,Unmarried,217,D00-SP,0,0.817389,4,0,medium,0.745302,1,6
5719,113335,42,Male,Married,268,D00-ENG,0,0.907859,5,0,medium,0.856397,1,5
5720,116099,25,Female,Unmarried,263,D00-ENG,0,0.677772,5,0,medium,0.904014,1,2
5721,110177,37,Female,Married,281,D00-SP,0,0.742634,6,0,medium,0.152111,1,4
5722,100600,22,Female,Unmarried,143,D00-SS,0,0.824315,4,0,medium,0.583509,0,4
5723,103475,23,Male,Unmarried,185,D00-SS,0,0.7244835,3,0,low,0.568079,0,2
5724,106555,27,Male,Unmarried,157,D00-MT,0,0.536906,2,0,medium,0.364975,1,3
5725,115595,49,Male,Married,98,D00-SP,0,0.476523,4,0,medium,0.478953,0,3
5726,107665,22,Male,Unmarried,253,D00-SP,1,0.730251,3,0,low,0.738188,0,4
5727,111414,25,Male,Unmarried,174,D00-IT,0,0.937221,3,0,low,0.895974,0,2
5728,138005,26,Female,Unmarried,257,D00-SS,0,0.947573,3,1,medium,0.962469,0,3
5729,122877,24,Female,Unmarried,219,D00-SS,0,0.833569,5,0,low,0.845179,1,5
5730,107697,22,Male,Unmarried,179,D00-SS,1,0.715585,3,0,medium,0.674084,0,3
5731,111163,29,Male,Unmarried,242,D00-SS,1,0.63494,3,0,low,0.931413,0,5
5732,144197,46,Male,Married,189,D00-SS,1,0.901165,6,0,medium,0.685071,0,3
5733,101547,38,Female,Married,261,D00-FN,0,0.986498,4,0,low,0.458491,0,3
5734,101374,22,Male,Unmarried,176,D00-PD,1,0.933055,3,0,medium,0.689547,0,2
5735,119372,45,Female,Married,236,D00-IT,1,0.788946,4,0,low,0.895509,0,3
5736,111868,33,Male,Married,203,D00-SS,0,1,5,0,low,0.531726,0,4
5737,101515,22,Male,Unmarried,101,D00-ENG,0,0.941527,2,0,medium,0.536895,0,5
5738,104787,36,Male,Married,192,D00-MT,0,0.697147,5,0,medium,0.959405,0,3
5739,109455,45,Male,Married,145,D00-AD,0,0.564432,4,0,low,0.15195,0,5
5740,120117,28,Female,Married,260,D00-SS,0,0.943018,6,0,low,0.0936987,1,4
5741,107168,52,Male,Married,196,D00-PD,0,0.835912,4,0,low,0.497584,0,5
5742,114617,27,Male,Unmarried,156,D00-SS,0,0.422111,2,0,medium,0.420536,1,3
5743,101895,27,Male,Unmarried,197,D00-MT,0,0.800069,4,0,low,0.875123,0,3
5744,107770,25,Female,Unmarried,194,D00-SS,0,0.89156,4,0,low,0.120413,0,4
5745,103770,25,Female,Unmarried,150,D00-SS,0,0.709741,3,1,low,0.544154,0,2
5746,104240,50,Male,Married,150,D00-ENG,1,0.978207,6,0,medium,0.487773,0,3
5747,101936,36,Female,Married,264,D00-SP,1,0.681626,5,0,medium,1,0,10
5748,107303,45,Male,Married,258,D00-IT,0,0.7244835,5,0,high,0.580459,0,3
5749,104582,30,Male,Married,140,D00-SP,0,0.757946,4,0,low,0.577463,0,3
5750,119154,48,Female,Married,167,D00-SS,0,0.611747,5,0,low,0.604749,0,8
5751,112525,39,Female,Married,243,D00-SS,0,0.7244835,4,0,medium,0.741802,0,3
5752,111005,25,Female,Unmarried,139,D00-SS,0,0.585351,2,0,low,0.475075,1,3
5753,116308,27,Male,Unmarried,132,D00-PD,0,0.437143,4,0,high,0.6312,0,3
5754,113464,46,Male,Married,258,D00-MN,1,0.486282,5,0,high,0.60992,0,10
5755,117172,22,Female,Unmarried,266,D00-SP,1,0.876304,3,0,high,1,0,2
5756,104256,29,Male,Unmarried,148,D00-SS,0,0.800658,3,0,low,0.542647,0,2
5757,112608,52,Male,Married,179,D00-SS,0,0.896665,4,0,medium,0.650719,0,2
5758,110565,38,Male,Married,173,D00-SS,0,0.867253,4,0,medium,0.790676,0,4
5759,124385,24,Female,Unmarried,158,D00-SP,0,0.589994,2,0,low,0.420419,1,3
5760,114051,26,Male,Unmarried,225,D00-MN,1,0.786133,2,1,high,0.53569,0,7
5761,122010,25,Female,Unmarried,147,D00-SS,0,0.7244835,2,0,low,0.475132,1,3
5762,111765,53,Male,Married,247,D00-SS,0,0.892586,6,0,medium,0.0824497,1,4
5763,107373,32,Male,Married,259,D00-SP,0,0.78016,5,0,low,0.900051,1,5
5764,114694,24,Male,Unmarried,274,D00-SS,0,0.779744,3,0,medium,0.852713,0,2
5765,115082,37,Female,Married,192,D00-ENG,0,1,4,0,high,0.744145,0,4
5766,116298,53,Female,Married,225,D00-MT,0,0.464149,4,0,medium,0.939052,0,3
5767,114481,24,Female,Unmarried,207,D00-IT,0,0.7244835,3,0,high,1,0,3
5768,104086,46,Male,Married,259,D00-ENG,0,0.7244835,5,0,medium,0.81672,0,2
5769,129935,23,Female,Unmarried,240,D00-SS,0,0.849425,4,0,medium,0.820867,1,5
5770,118712,25,Male,Unmarried,142,D00-SP,0,0.484956,2,0,low,0.37159,1,3
5771,117957,35,Male,Married,217,D00-PD,0,0.974814,5,0,medium,0.826337,1,6
5772,100758,47,Male,Married,174,D00-SS,0,0.557177,4,0,medium,0.88081,0,2
5773,103821,29,Male,Unmarried,151,D00-SS,0,0.549457,2,0,medium,0.422341,1,3
5774,103031,38,Female,Married,226,D00-SS,0,0.742329,4,0,medium,0.824206,0,3
5775,111887,46,Male,Married,250,D00-FN,0,0.593812,4,0,medium,0.551725,0,2
5776,106708,24,Male,Unmarried,168,D00-IT,0,0.748817,3,0,medium,0.967864,0,5
5777,119501,31,Male,Married,273,D00-SS,0,0.866776,6,0,medium,0.14889,1,4
5778,118937,44,Male,Married,246,D00-SP,0,0.486485,5,0,low,0.332994,0,3
5779,114996,22,Male,Unmarried,163,D00-ENG,0,0.624634,3,0,medium,0.97834,0,3
5780,103559,28,Male,Unmarried,269,D00-ENG,1,0.71421,3,0,low,0.594908,0,3
5781,102062,49,Male,Married,266,D00-SP,0,0.7244835,5,0,low,0.604825,0,3
5782,102141,53,Male,Married,194,D00-IT,0,0.7244835,4,0,medium,0.738342,0,2
5783,111197,27,Male,Unmarried,128,D00-SS,0,0.511051,2,0,medium,0.40817,1,3
5784,128953,51,Female,Married,270,D00-PD,0,0.838803,6,0,low,0.121467,1,4
5785,114865,22,Male,Unmarried,239,D00-SS,1,0.47773,2,0,medium,0.455565,0,3
5786,116499,31,Female,Married,280,D00-SS,0,0.772195,6,0,low,0.340032,0,3
5787,119499,25,Female,Unmarried,142,D00-FN,0,0.52061,2,0,medium,0.437514,1,3
5788,103879,47,Female,Married,268,D00-IT,0,0.89976,5,0,low,0.923968,0,3
5789,116339,25,Female,Unmarried,224,D00-SP,1,0.501711,4,0,low,0.713697,0,4
5790,119011,22,Female,Unmarried,233,D00-IT,0,0.810382,2,0,medium,0.586554,0,2
5791,117393,52,Male,Married,135,D00-SP,0,0.65311,6,0,low,0.353728,1,5
5792,112936,23,Male,Unmarried,170,D00-SS,0,0.685506,4,0,low,0.567272,0,4
5793,113647,54,Female,Married,159,D00-SS,0,0.53486,2,0,low,0.44786,1,3
5794,117302,22,Female,Unmarried,226,D00-ENG,1,0.867306,4,0,medium,0.968214,1,6
5795,106070,23,Male,Unmarried,205,D00-ENG,0,0.574166,3,0,medium,0.596604,0,2
5796,109100,23,Male,Unmarried,134,D00-MT,1,0.7244835,3,0,high,0.972484,0,3
5797,115431,49,Female,Married,173,D00-MT,0,0.48907,4,0,medium,0.53056,0,2
5798,112639,50,Male,Married,173,D00-SS,0,0.698146,4,0,medium,0.493913,0,3
5799,116111,51,Male,Married,251,D00-SS,0,0.517304,4,0,low,0.81112,0,3
5800,118799,29,Male,Unmarried,148,D00-IT,1,0.574218,3,0,low,0.485766,0,2
5801,106702,23,Male,Unmarried,134,D00-ENG,0,0.431818,2,0,medium,0.343001,1,3
5802,104442,33,Male,Married,254,D00-SP,0,0.7334,4,0,low,0.706967,0,4
5803,102943,23,Female,Unmarried,190,D00-MN,0,0.720008,3,0,low,0.916397,0,3
5804,111860,41,Male,Married,305,D00-ENG,0,0.902822,7,0,medium,0.0558927,1,4
5805,101508,38,Male,Married,287,D00-SS,0,0.80616,5,0,low,0.0976578,1,4
5806,101913,55,Male,Married,258,D00-FN,0,0.879334,5,0,low,0.753107,1,5
5807,103791,25,Female,Unmarried,175,D00-SS,0,0.771221,3,0,medium,0.768783,0,2
5808,117106,22,Female,Unmarried,143,D00-ENG,0,0.580674,2,0,medium,0.459354,1,3
5809,103000,28,Male,Unmarried,219,D00-MT,0,0.879367,3,0,low,0.177629,0,6
5810,110210,35,Male,Married,226,D00-MN,0,0.533395,6,0,medium,0.371819,0,6
5811,119037,42,Female,Married,139,D00-FN,0,0.468869,4,0,low,0.884372,0,2
5812,144713,47,Male,Married,168,D00-PD,0,0.595604,5,0,medium,0.852983,0,2
5813,126598,23,Female,Unmarried,267,D00-PD,0,1,4,0,low,0.82105,1,5
5814,107300,44,Male,Married,129,D00-SS,0,0.718228,4,0,medium,0.411533,0,6
5815,107567,27,Male,Unmarried,268,D00-ENG,1,0.787505,3,0,low,0.999763,0,3
5816,100338,23,Female,Unmarried,155,D00-SS,0,0.74489,3,0,low,0.860511,0,3
5817,109805,47,Male,Married,252,D00-ENG,0,1,4,0,medium,0.706676,1,5
5818,106887,41,Male,Married,200,D00-ENG,0,0.7244835,4,0,medium,0.743092,0,3
5819,102404,39,Male,Married,162,D00-SS,0,0.7244835,4,0,medium,0.550492,0,2
5820,116669,24,Male,Unmarried,149,D00-SP,0,0.562371,3,0,low,0.930401,0,3
5821,110386,30,Male,Married,285,D00-IT,1,0.82373,5,0,low,0.875396,0,2
5822,115192,25,Female,Unmarried,141,D00-MN,0,0.566962,2,0,low,0.420561,1,3
5823,117561,30,Male,Married,149,D00-SS,0,0.790102,4,0,medium,0.643213,0,6
5824,119912,24,Female,Unmarried,270,D00-PD,0,0.867087,6,0,low,0.172575,1,4
5825,111575,36,Male,Married,197,D00-SS,0,0.748189,4,0,low,0.620389,0,5
5826,111162,22,Female,Unmarried,176,D00-SP,1,0.603397,3,0,medium,0.944891,0,4
5827,107426,45,Male,Married,252,D00-SS,0,0.759719,4,0,medium,0.936476,0,4
5828,101219,47,Male,Married,203,D00-IT,0,0.73777,5,0,medium,0.600912,0,2
5829,118683,25,Male,Unmarried,223,D00-ENG,0,0.546798,3,0,low,0.464271,0,3
5830,104276,42,Male,Married,188,D00-SS,0,0.611521,5,0,medium,0.136833,0,7
5831,105065,28,Female,Married,215,D00-IT,0,0.921001,6,0,low,0.989302,0,4
5832,120746,43,Female,Married,253,D00-SS,0,0.850341,6,0,medium,0.112386,1,4
5833,112803,44,Male,Married,248,D00-SS,0,0.797784,5,0,medium,0.591605,0,3
5834,117391,27,Male,Unmarried,193,D00-SS,0,0.408255,3,0,medium,0.57377,0,6
5835,119038,30,Male,Married,110,D00-MT,1,0.416494,6,0,low,0.232605,0,4
5836,108430,25,Female,Unmarried,153,D00-PD,0,0.509335,4,0,low,0.803052,0,7
5837,117307,35,Male,Married,232,D00-SS,0,0.580778,4,0,low,0.896314,0,2
5838,116144,51,Male,Married,113,D00-MT,0,0.436875,5,0,low,0.723725,0,2
5839,110027,24,Male,Unmarried,203,D00-IT,1,0.7244835,3,0,medium,0.642274,0,2
5840,113978,24,Male,Unmarried,109,D00-SS,1,0.798069,3,0,low,0.537828,0,3
5841,108356,33,Female,Married,185,D00-MN,0,0.625242,4,0,low,0.523497,0,3
5842,128296,24,Female,Unmarried,133,D00-SS,0,0.530843,2,0,medium,0.379697,1,3
5843,114092,24,Female,Unmarried,170,D00-ENG,0,0.778759,2,0,high,0.396276,0,3
5844,113321,24,Male,Unmarried,259,D00-MT,0,0.724793,3,0,medium,0.77211,0,4
5845,113713,43,Female,Married,210,D00-ENG,1,0.955837,4,0,low,0.554473,0,3
5846,114673,53,Male,Married,260,D00-ENG,0,0.587155,5,0,medium,0.660227,0,3
5847,109148,28,Male,Unmarried,254,D00-MN,0,0.624465,3,0,high,0.543152,0,2
5848,107510,34,Male,Married,257,D00-IT,1,0.887654,5,0,medium,0.373187,0,5
5849,112719,55,Male,Married,287,D00-ENG,0,0.961871,6,0,medium,0.122903,1,4
5850,128872,22,Female,Unmarried,273,D00-SP,0,0.734583,3,0,low,0.520728,1,6
5851,103530,24,Male,Unmarried,265,D00-SS,0,0.461251,3,0,medium,0.722305,0,3
5852,105066,52,Female,Married,234,D00-SS,1,0.932244,5,0,medium,0.754756,0,6
5853,117400,33,Male,Married,293,D00-SP,0,0.899136,6,0,low,0.100284,1,4
5854,110757,27,Male,Unmarried,139,D00-ENG,0,0.508815,2,0,low,0.371215,1,3
5855,102592,43,Male,Married,225,D00-ENG,0,0.559367,4,0,low,0.831536,0,3
5856,136048,43,Female,Married,246,D00-SS,1,0.548002,5,0,medium,0.463588,0,3
5857,109250,29,Female,Married,160,D00-SP,0,0.907477,4,0,medium,0.578813,0,2
5858,115549,38,Male,Married,153,D00-SS,0,0.846251,4,0,medium,0.793976,0,7
5859,123646,22,Female,Unmarried,137,D00-SP,0,0.467286,2,0,medium,0.461861,1,3
5860,114020,23,Female,Unmarried,132,D00-SS,0,0.523718,2,0,low,0.489428,1,3
5861,115498,26,Male,Unmarried,152,D00-SS,0,0.499671,2,0,low,0.508354,1,3
5862,107856,23,Male,Unmarried,126,D00-ENG,0,0.529864,2,0,low,0.45613,1,3
5863,112428,24,Male,Unmarried,214,D00-IT,1,0.7244835,3,0,low,0.900904,0,2
5864,112858,32,Male,Married,310,D00-SS,0,0.793898,7,0,low,0.111329,1,4
5865,102840,50,Male,Married,241,D00-SS,0,0.969455,4,0,low,0.836365,1,5
5866,109540,24,Male,Unmarried,155,D00-SP,0,0.508392,2,0,low,0.3312,1,3
5867,102391,54,Male,Married,282,D00-ENG,0,0.795838,6,0,medium,0.176466,1,4
5868,117647,27,Male,Unmarried,259,D00-IT,0,0.456306,3,0,medium,0.860768,0,6
5869,109862,42,Male,Married,137,D00-SS,0,0.7244835,4,0,medium,0.83013,0,3
5870,104439,23,Female,Unmarried,206,D00-ENG,0,0.880455,3,0,medium,0.495226,0,3
5871,114026,29,Female,Married,184,D00-ENG,0,0.907857,4,0,low,0.282802,1,3
5872,118647,42,Male,Married,240,D00-SS,0,0.7244835,4,0,low,0.904948,0,2
5873,103741,25,Female,Unmarried,149,D00-SS,0,0.7244835,4,0,low,0.792834,0,2
5874,100175,33,Male,Married,275,D00-MN,0,0.983106,5,0,low,0.964822,1,3
5875,101683,54,Female,Married,249,D00-SS,0,0.755639,4,0,low,0.246739,0,5
5876,108310,25,Male,Unmarried,151,D00-SS,0,0.560936,2,0,medium,0.546136,0,3
5877,111139,34,Male,Married,277,D00-MT,0,0.738671,5,0,low,0.161679,0,4
5878,103912,42,Male,Married,158,D00-SS,0,0.635456,4,0,low,0.76585,0,3
5879,112715,25,Female,Unmarried,186,D00-PD,0,0.7244835,4,0,low,0.563967,0,2
5880,101141,37,Male,Married,139,D00-SP,0,0.617592,4,0,low,0.822707,0,4
5881,144402,44,Male,Married,276,D00-SS,0,0.96715,6,0,low,0.130994,1,4
5882,112742,48,Male,Married,133,D00-ENG,0,0.533302,5,0,low,0.952162,0,3
5883,107326,22,Male,Unmarried,235,D00-IT,0,0.534646,2,0,medium,0.654051,0,7
5884,100269,23,Male,Unmarried,139,D00-SS,0,0.514818,2,0,medium,0.481677,1,3
5885,121337,25,Female,Unmarried,153,D00-SS,0,0.7244835,2,0,low,0.455101,1,3
5886,108861,27,Male,Unmarried,179,D00-MN,0,0.948238,3,0,high,0.843716,0,8
5887,123099,27,Female,Married,269,D00-IT,0,0.797653,6,0,low,0.071595,1,4
5888,114312,52,Female,Married,161,D00-IT,0,0.916462,4,0,high,0.965805,0,2
5889,113516,25,Female,Unmarried,158,D00-ENG,0,0.563874,2,0,low,0.437327,1,3
5890,118422,41,Male,Married,145,D00-SP,1,0.726062,4,0,low,0.549216,0,3
